name,datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,stations,source
Circuit Zandvoort,2017-12-10,3.1,0.1,1.2,13.355,100,87.5,"rain,snow",0.9,0.3,Partly cloudy throughout the day with a chance of rain or snow throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-11,1.5,-1.4,0.3,7.036,100,58.33,"rain,snow",2.5,2,Partly cloudy throughout the day with rain or snow.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-12,5.3,1.2,3,1.916,100,62.5,"rain,snow",1.2,3.9,Partly cloudy throughout the day with a chance of rain or snow throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-13,6.6,1.9,4.3,6.528,100,70.83,rain,0,2,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-14,6,2.3,4.6,9.291,100,83.33,rain,0,0.3,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-15,4.6,0,2.9,2.331,100,58.33,"rain,snow",0,0,Partly cloudy throughout the day with a chance of rain or snow throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-16,5.7,0.4,4,2.673,100,70.83,"rain,snow",0,0,Partly cloudy throughout the day with a chance of rain or snow throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-17,6.3,-0.3,4.1,1.786,100,41.67,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-18,8,1.3,6.4,4.018,100,41.67,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-19,7.7,2.3,5.9,0,0,0,,0,0,Partly cloudy throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-20,8.5,6.2,7.6,0.177,100,33.33,rain,0,0,Cloudy skies throughout the day with rain.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-21,8.5,7.5,8,0.348,100,37.5,rain,0,0,Cloudy skies throughout the day with rain.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-22,9.4,5,7.8,1.294,100,50,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-23,8.8,7.9,8.3,0.249,100,20.83,rain,0,0,Cloudy skies throughout the day with rain clearing later.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-24,8.8,7.8,8.2,0.123,100,25,rain,0,0,Cloudy skies throughout the day with rain.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-25,9.1,5.4,8.1,0.076,100,16.67,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-26,7.2,5.1,6.1,1.409,100,29.17,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-27,6.7,4.1,5.5,6.142,100,95.83,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-28,5.6,4.1,4.9,1.318,100,33.33,rain,0,0,Partly cloudy throughout the day with rain.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-29,7,1,3.8,4.539,100,54.17,"rain,snow",0,0,Partly cloudy throughout the day with rain or snow.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-30,10.5,4.4,8.1,4.626,100,45.83,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-31,12.2,8.5,9.9,11.085,100,91.67,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2018-01-01,8.2,6.3,7.2,10.543,100,50,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,D3248,D1463,E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-02,8.4,5.5,6.6,2.071,100,62.5,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"E5029,06348099999,06249099999,06240099999,C0449,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-03,10.1,6.4,8.7,12.138,100,45.83,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"D3248,E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-04,9.6,7.2,8.2,0.426,100,20.83,rain,0,0,Partly cloudy throughout the day with rain.,"D3248,E5029,06348099999,06249099999,06240099999,C0449,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-05,8,5.1,6.7,5.223,100,41.67,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999,E0997",obs
